"","ID","NTDID","Company_Nm","State","Urbanized Area","Population","Population Density","VOMS","VRM","fare_rev","op_exp","fare_recovery","gen_admin_salary","overhead","year","n_in_uza","VRM_UZA_share","GEOID","pct_rented","ridership","gtfs_date","gtfs_status","Division","Region","adopted_year","adopted_yet","num_agencies","num_adopted","Percent adoption of GTFS data standard","Org_Type"
"4176","0028","00028","Pierce County Ferry Operations","WA","Seattle, WA",3059393,3028,2,35557,2233060,6323535,0.353134757694865,325190,0.0514253499031792,2015,12,0.000498009802573015,"80389",0.403468946250538,212541,"1-Sep-20",1,"d9","r4",2020,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4177","0035","00035","Washington State Ferries","WA","Seattle, WA",3059393,3028,19,911952,39554501,236320045,0.167376834241886,4568950,0.0193337387016831,2015,12,0.01277276022938,"80389",0.403468946250538,23880997,"10-Dec-15",1,"d9","r4",2015,TRUE,481,249,0.517671517671518,"State Government Unit or Department of Transportation"
"4178","0045","00045","Fairbanks North Star Borough Transit","AK","Fairbanks, AK",64513,1170,17,0,405051,6217838,0.065143382635572,NA,NA,2015,2,0,"28549",0.481292589894141,399056,"15-Dec-15",1,NA,NA,2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4179","1002","10002","Manchester Transit Authority","NH","Manchester, NH",158377,1838,17,0,687431,3879332,0.177203446366539,NA,NA,2015,2,NA,"53740",0.438618925831202,412386,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4180","1008","10008","Pioneer Valley Transit Authority","MA","Springfield, MA-CT",621300,1783,254,4932766,7780297,42547691,0.182860616337559,1908776,0.0448620349339286,2015,4,0.409579177079616,"83926",0.379728363625597,9746629,"11-Mar-22",1,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4181","1016","10016","Greater Portland Transit District","ME","Portland, ME",203914,1500,26,811450,1738823,6838547,0.254267902231278,745777,0.10905489133876,2015,7,0.306777342671936,"71263",0.432219174370957,1360010,"27-Aug-17",1,"d1","r1",2017,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4182","1040","10040","Southeast Area Transit","CT","Norwich-New London, CT-RI",209190,1376,21,966026,1229472,6433129,0.191115707457444,246121,0.0382583654081863,2015,2,1,"64135",0.386394965537908,931992,"1-Jan-19",1,"d1","r1",2019,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4183","1049","10049","The Greater New Haven Transit District","CT","Bridgeport-Stamford, CT-NY",923311,1981,74,12532,220012,10553598,0.0208471082563501,1893113,0.179380814012434,2015,11,0.000157700248170258,"10162",0.321915428477999,93029,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4184","1049","10049","The Greater New Haven Transit District","CT","New Haven, CT",562839,1839,74,12532,220012,10553598,0.0208471082563501,1893113,0.179380814012434,2015,6,0.000162617302911839,"62407",0.377695526965538,93029,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4185","1050","10050","Greater Bridgeport Transit Authority","CT","Bridgeport-Stamford, CT-NY",923311,1981,64,1838289,6653598,22209034,0.299589707503712,1195801,0.053842999204738,2015,11,0.0231326708832314,"10162",0.321915428477999,4706885,"5-Nov-17",1,"d1","r1",2017,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4186","1051","10051","Housatonic Area Regional Transit","CT","Bridgeport-Stamford, CT-NY",923311,1981,39,1087380,977230,7348103,0.132990786873837,807581,0.109903331512909,2015,11,0.0136833782201863,"10162",0.321915428477999,773037,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4187","1051","10051","Housatonic Area Regional Transit","CT","Danbury, CT-NY",168136,1277,39,1087380,977230,7348103,0.132990786873837,807581,0.109903331512909,2015,5,0.0149858466314955,"22096",0.27423872923807,773037,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4188","1055","10055","Connecticut Department of Transportation - CTTRANSIT New Haven Division","CT","Bridgeport-Stamford, CT-NY",923311,1981,97,3716383,8173459,41262516,0.198084358210246,2820823,0.0683628453485483,2015,11,0.0467662401369078,"10162",0.321915428477999,7734650,"13-Dec-15",1,"d1","r1",2015,TRUE,481,249,0.517671517671518,"State Government Unit or Department of Transportation"
"4189","1055","10055","Connecticut Department of Transportation - CTTRANSIT New Haven Division","CT","New Haven, CT",562839,1839,97,3716383,8173459,41262516,0.198084358210246,2820823,0.0683628453485483,2015,6,0.0482243999399463,"62407",0.377695526965538,7734650,"13-Dec-15",1,"d1","r1",2015,TRUE,481,249,0.517671517671518,"State Government Unit or Department of Transportation"
"4190","1055","10055","Connecticut Department of Transportation - CTTRANSIT New Haven Division","CT","Waterbury, CT",194535,2155,97,3716383,8173459,41262516,0.198084358210246,2820823,0.0683628453485483,2015,4,0.0496919417122784,"92485",0.399084655943045,7734650,"13-Dec-15",1,"d1","r1",2015,TRUE,481,249,0.517671517671518,"State Government Unit or Department of Transportation"
"4191","1063","10063","Middletown Transit District","CT","Hartford, CT",924859,1792,16,380705,399579,2738951,0.145887604414975,493261,0.18009121010197,2015,8,0.0344334309763491,"37243",0.368357477953417,348768,"1-Jan-21",1,"d1","r1",2021,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4192","1086","10086","Cooperative Alliance for Seacoast Transportation","NH","Portsmouth, NH-ME",88200,952,17,690817,748767,4500969,0.166356844492819,453028,0.100651215327188,2015,5,0.55401870208193,"71506",0.347649301143583,313897,"27-Mar-18",1,"d1","r1",2018,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4193","1086","10086","Cooperative Alliance for Seacoast Transportation","NH","Dover-Rochester, NH-ME",88087,1326,17,690817,748767,4500969,0.166356844492819,453028,0.100651215327188,2015,5,0.230413653707607,"24607",0.414622613629647,313897,"27-Mar-18",1,"d1","r1",2018,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4194","1087","10087","Nashua Transit System","NH","Nashua, NH-MA",226400,1242,15,441475,410168,2613345,0.156951340140701,124470,0.0476286139028716,2015,3,0.252293918772188,"61165",0.298052186696068,315468,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4195","1088","10088","Casco Bay Island Transit District","ME","Portland, ME",203914,1500,4,82388,2474161,5595405,0.442177286541367,391213,0.0699168335446675,2015,7,0.0311476636983862,"71263",0.432219174370957,852826,"10-Oct-17",1,"d1","r1",2017,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4196","1096","10096","City of Bangor - BAT Community Connector","ME","Bangor, ME",61210,1440,14,0,742960,2433121,0.305352672555126,NA,NA,2015,1,NA,"04951",0.514605049344061,681173,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4197","1098","10098","Western Maine Transportation Services, Inc.","ME","Lewiston, ME",59397,1678,29,0,41216,2628042,0.0156831587927438,NA,NA,2015,3,NA,"49339",0.496821360457724,198545,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Private-Non-Profit Corporation"
"4198","1107","10107","Milford Transit District","CT","Bridgeport-Stamford, CT-NY",923311,1981,14,288164,447944,2396243,0.186935966010125,323339,0.134935814105665,2015,11,0.00362619967393347,"10162",0.321915428477999,299310,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4199","1115","10115","Northern New England Passenger Rail Authority","ME","Boston, MA-NH-RI",4181019,2232,20,1751240,7855393,19772288,0.397293069977536,542241,0.027424292019214,2015,21,0.0206990991795155,"09271",0.402113569758249,250535,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4200","1115","10115","Northern New England Passenger Rail Authority","ME","Portland, ME",203914,1500,20,1751240,7855393,19772288,0.397293069977536,542241,0.027424292019214,2015,7,0.662074993629677,"71263",0.432219174370957,250535,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4201","1115","10115","Northern New England Passenger Rail Authority","ME","Dover-Rochester, NH-ME",88087,1326,20,1751240,7855393,19772288,0.397293069977536,542241,0.027424292019214,2015,5,0.584104917682845,"24607",0.414622613629647,250535,"30-Jun-22",0,"d1","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4202","2003","20003","Broome County Department of Public Transportation","NY","Binghamton, NY-PA",158084,2132,47,1193322,1744311,10214179,0.170773490458705,639988,0.0626568224426065,2015,1,1,"07732",0.408099735779148,2828981,"1-Oct-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4203","2005","20005","C-TRAN","NY","Elmira, NY",67983,1799,27,0,1040657,4683942,0.222175466732936,NA,NA,2015,1,NA,"27118",0.380430399237453,534746,"29-Oct-18",1,"d2","r1",2018,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4204","2009","20009","City of Poughkeepsie","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,6,0,392103,1400647,0.279944197217429,NA,NA,2015,17,0,"71803",0.322134360361099,349572,"31-Dec-17",2,"d2","r1",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4205","2010","20010","Dutchess County Division of Mass Transportation","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,44,890794,752129,6710818,0.112077097009634,349908,0.0521408865506411,2015,17,0.0038417740303754,"71803",0.322134360361099,668673,"31-Aug-18",1,"d2","r1",2018,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4206","2018","20018","CNY Centro, Inc.","NY","Syracuse, NY",412317,2115,162,3033072,13371826,46533601,0.287358504664189,3054034,0.0656307256341498,2015,3,0.744135015714051,"86302",0.381992828790368,8081443,"1-Jun-15",1,"d2","r1",2015,TRUE,481,249,0.517671517671518,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"4207","2071","20071","Huntington Area Rapid Transit","NY","New York-Newark, NY-NJ-CT",18351295,5319,21,375489,253926,4364187,0.0581840329023481,287559,0.0658906229270194,2015,50,0.000443753975858129,"63217",0.499511529423248,226905,"1-Nov-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4208","2072","20072","Suffolk County Department of Public Works - Transportation Division","NY","New York-Newark, NY-NJ-CT",18351295,5319,291,7682537,10044135,73814285,0.136073051442549,1026543,0.0139071048374986,2015,50,0.00907924423465716,"63217",0.499511529423248,5312569,"1-Jan-17",1,"d2","r1",2017,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4209","2084","20084","Transport of Rockland","NY","New York-Newark, NY-NJ-CT",18351295,5319,71,2456271,4025919,18729493,0.214950773093538,1631072,0.0870857529352236,2015,50,0.00290282810424546,"63217",0.499511529423248,2677098,"1-Jan-21",1,"d2","r1",2021,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4210","2085","20085","Clarkstown Mini-Trans","NY","New York-Newark, NY-NJ-CT",18351295,5319,11,0,71000,1664663,0.0426512753632417,NA,NA,2015,50,0,"63217",0.499511529423248,155499,"1-Jan-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4211","2089","20089","Village of Spring Valley Bus","NY","New York-Newark, NY-NJ-CT",18351295,5319,1,0,7156,233858,0.0305997656697654,NA,NA,2015,50,0,"63217",0.499511529423248,39950,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4212","2096","20096","Putnam County Transit","NY","New York-Newark, NY-NJ-CT",18351295,5319,14,444183,246187,2215780,0.111106247010082,1e+05,0.0451308342886027,2015,50,0.000524936741844877,"63217",0.499511529423248,185328,"1-Jun-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4213","2096","20096","Putnam County Transit","NY","Danbury, CT-NY",168136,1277,14,444183,246187,2215780,0.111106247010082,1e+05,0.0451308342886027,2015,5,0.00612155669068549,"22096",0.27423872923807,185328,"1-Jun-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4214","2113","20113","Regional Transit Service, Inc. and Lift Line, Inc.","NY","Rochester, NY",720572,2221,256,5105744,24690436,75044806,0.329009258815327,9415239,0.125461567586703,2015,1,1,"75664",0.369603446160557,12928234,"1-Apr-19",1,"d2","r1",2019,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4215","2116","20116","Centro of Cayuga, Inc.","NY","Syracuse, NY",412317,2115,11,526356,415198,3402036,0.122043976019066,71729,0.0210841390273354,2015,3,0.129136377353121,"86302",0.381992828790368,402167,"29-Jun-15",1,"d2","r1",2015,TRUE,481,249,0.517671517671518,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"4216","2120","20120","Greater Glens Falls Transit System","NY","Glens Falls, NY",65443,1575,6,0,323149,1559304,0.207239255462694,NA,NA,2015,2,0,"33598",0.373344009317222,285496,"4-Sep-18",1,"d2","r1",2018,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4217","2128","20128","Suburban Transit Corporation","NJ","New York-Newark, NY-NJ-CT",18351295,5319,98,4025537,26809123,31607871,0.84817870207076,1422054,0.0449905025238808,2015,50,0.00475739115849999,"63217",0.499511529423248,3641316,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4218","2135","20135","Monsey New Square Trails Corporation","NY","New York-Newark, NY-NJ-CT",18351295,5319,32,1101868,3845266,4815490,0.79852019212998,244769,0.0508295106001674,2015,50,0.00130219075890597,"63217",0.499511529423248,542835,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4219","2135","20135","Monsey New Square Trails Corporation","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,32,1101868,3845266,4815490,0.79852019212998,244769,0.0508295106001674,2015,17,0.00475208394679542,"71803",0.322134360361099,542835,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4220","2137","20137","Monroe Bus Corporation","NY","New York-Newark, NY-NJ-CT",18351295,5319,12,683333,2710836,2944416,0.920670177040201,197370,0.0670319683088259,2015,50,0.000807564896934564,"63217",0.499511529423248,273409,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4221","2137","20137","Monroe Bus Corporation","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,12,683333,2710836,2944416,0.920670177040201,197370,0.0670319683088259,2015,17,0.00294704608865631,"71803",0.322134360361099,273409,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4222","2145","20145","Tompkins Consolidated Area Transit","NY","Ithaca, NY",53661,2183,66,1605709,4347361,13152379,0.330537996205857,1031547,0.0784304497308054,2015,1,1,"41914",0.650855567691268,3090978,"20-Aug-17",1,"d2","r1",2017,FALSE,481,249,0.517671517671518,"Private-Non-Profit Corporation"
"4223","2148","20148","Newburgh Beacon Bus Corporation","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,7,0,185393,1361844,0.136133800934615,NA,NA,2015,17,0,"71803",0.322134360361099,116213,"1-Jan-15",1,"d2","r1",2015,TRUE,481,249,0.517671517671518,"Private Provider Reporting on Behalf of a Public Entity"
"4224","2149","20149","Rockland Coaches, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,78,3212400,17165334,19692088,0.87168684194383,153866,0.00781359498291903,2015,50,0.00379642352251771,"63217",0.499511529423248,4328619,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4225","2160","20160","Community Transit, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,23,0,4717616,4717616,1,NA,NA,2015,50,0,"63217",0.499511529423248,595943,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4226","2161","20161","DeCamp Bus Lines","NJ","New York-Newark, NY-NJ-CT",18351295,5319,57,1790142,12778096,16653967,0.767270404702976,960642,0.0576824728906933,2015,50,0.00211559494379495,"63217",0.499511529423248,2195276,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4227","2163","20163","Lakeland Bus Lines, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,59,2211697,15598875,18529732,0.841829498667331,2276476,0.122855311668836,2015,50,0.00261378985041771,"63217",0.499511529423248,1872086,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4228","2165","20165","Olympia Trails Bus Company, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,12,0,6151170,6474293,0.950091384495574,NA,NA,2015,50,0,"63217",0.499511529423248,672454,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4229","2166","20166","Orange-Newark-Elizabeth, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,52,1694877,15552531,13887570,1.11988857661924,322744,0.0232397748490197,2015,50,0.00200301049389063,"63217",0.499511529423248,12394405,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4230","2169","20169","Trans-Bridge Lines, Inc.","PA","New York-Newark, NY-NJ-CT",18351295,5319,51,3877439,22329002,18764408,1.18996570528631,2491225,0.132763314462146,2015,50,0.00458236851784571,"63217",0.499511529423248,996530,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4231","2169","20169","Trans-Bridge Lines, Inc.","PA","Allentown, PA-NJ",664651,1919,51,3877439,22329002,18764408,1.18996570528631,2491225,0.132763314462146,2015,4,0.0252539239776868,"01495",0.316041769639341,996530,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4232","2172","20172","Centro of Oswego, Inc.","NY","Syracuse, NY",412317,2115,11,516542,756679,3557988,0.212670475560907,80195,0.0225394239665789,2015,3,0.126728606932828,"86302",0.381992828790368,407764,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"4233","2175","20175","Private Transportation Corporation","NY","New York-Newark, NY-NJ-CT",18351295,5319,6,207084,1154728,1154728,1,68407,0.0592407909048711,2015,50,0.000244732464430662,"63217",0.499511529423248,512283,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4234","2177","20177","Adirondack Transit Lines, Inc,","NY","New York-Newark, NY-NJ-CT",18351295,5319,26,2501219,11454444,16334520,0.701241542451202,1981915,0.12133291948585,2015,50,0.00295594777940737,"63217",0.499511529423248,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4235","2177","20177","Adirondack Transit Lines, Inc,","NY","Albany-Schenectady, NY",594962,2012,26,2501219,11454444,16334520,0.701241542451202,1981915,0.12133291948585,2015,3,0.244123302217902,"00970",0.416454774390666,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4236","2177","20177","Adirondack Transit Lines, Inc,","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,26,2501219,11454444,16334520,0.701241542451202,1981915,0.12133291948585,2015,17,0.0107871384388327,"71803",0.322134360361099,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4237","2177","20177","Adirondack Transit Lines, Inc,","NY","Glens Falls, NY",65443,1575,26,2501219,11454444,16334520,0.701241542451202,1981915,0.12133291948585,2015,2,1,"33598",0.373344009317222,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4238","2177","20177","Adirondack Transit Lines, Inc,","NY","Saratoga Springs, NY",64100,1409,26,2501219,11454444,16334520,0.701241542451202,1981915,0.12133291948585,2015,2,0.244123302217902,"79633",0.334752689807246,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4239","2177","20177","Adirondack Transit Lines, Inc,","NY","Kingston, NY",57442,1341,26,2501219,11454444,16334520,0.701241542451202,1981915,0.12133291948585,2015,3,0.730874234307523,"45262",0.393728799536692,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,481,249,0.517671517671518,"Private-For-Profit Corporation"
"4240","2178","20178","Ulster County Area Transit","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,22,921010,494717,4888996,0.101189896657719,628426,0.128538865648489,2015,17,0.00397208815923327,"71803",0.322134360361099,194446,"1-Jan-15",1,"d2","r1",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4241","2178","20178","Ulster County Area Transit","NY","Kingston, NY",57442,1341,22,921010,494717,4888996,0.101189896657719,628426,0.128538865648489,2015,3,0.269125765692477,"45262",0.393728799536692,194446,"1-Jan-15",1,"d2","r1",2015,TRUE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4242","2179","20179","Hendrick Hudson Bus Lines, Inc.","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,6,0,200484,1809834,0.110774800340805,NA,NA,2015,17,0,"71803",0.322134360361099,38015,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Private Provider Reporting on Behalf of a Public Entity"
"4243","3002","30002","The Tri-State Transit Authority","WV","Huntington, WV-KY-OH",202637,1555,37,1005975,891909,6412929,0.139079818285841,481468,0.0750777063023776,2015,3,1,"40753",0.348338692390139,684431,"30-Jun-22",0,"d5","r3",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4244","3006","30006","Greater Richmond Transit Company","VA","Washington, DC-VA-MD",4586770,3470,328,4284042,10849731,45373278,0.23912160368929,4632091,0.102088524439429,2015,17,0.020809180461875,"92242",0.38183735773805,12415055,"31-Jan-21",1,"d5","r3",2021,FALSE,481,249,0.517671517671518,"Other Publicly-Owned or Privately Chartered Corporation"
"4245","3006","30006","Greater Richmond Transit Company","VA","Virginia Beach, VA",1439666,2793,328,4284042,10849731,45373278,0.23912160368929,4632091,0.102088524439429,2015,4,0.266138924896257,"90892",0.393517121633103,12415055,"31-Jan-21",1,"d5","r3",2021,FALSE,481,249,0.517671517671518,"Other Publicly-Owned or Privately Chartered Corporation"
"4246","3006","30006","Greater Richmond Transit Company","VA","Richmond, VA",953556,1938,328,4284042,10849731,45373278,0.23912160368929,4632091,0.102088524439429,2015,2,1,"74746",0.373086375608077,12415055,"31-Jan-21",1,"d5","r3",2021,FALSE,481,249,0.517671517671518,"Other Publicly-Owned or Privately Chartered Corporation"
"4247","3006","30006","Greater Richmond Transit Company","VA","Fredericksburg, VA",141238,1815,328,4284042,10849731,45373278,0.23912160368929,4632091,0.102088524439429,2015,4,0.440961867980152,"31600",0.325480035349884,12415055,"31-Jan-21",1,"d5","r3",2021,FALSE,481,249,0.517671517671518,"Other Publicly-Owned or Privately Chartered Corporation"
"4248","3006","30006","Greater Richmond Transit Company","VA","Charlottesville, VA",92359,2673,328,4284042,10849731,45373278,0.23912160368929,4632091,0.102088524439429,2015,3,1,"15724",0.543318811007555,12415055,"31-Jan-21",1,"d5","r3",2021,FALSE,481,249,0.517671517671518,"Other Publicly-Owned or Privately Chartered Corporation"
"4249","3008","30008","Greater Lynchburg Transit Company","VA","Lynchburg, VA",116636,1313,37,975551,991017,7370052,0.134465401329597,549768,0.0745948603890447,2015,2,0.903885531731163,"52201",0.398386665478207,1104263,"8-Mar-15",1,"d5","r3",2015,TRUE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4250","3009","30009","Petersburg Area Transit","VA","Richmond, VA",953556,1938,16,0,480975,3160663,0.152175350551451,NA,NA,2015,2,0,"74746",0.373086375608077,464797,"1-May-21",1,"d5","r3",2021,FALSE,481,249,0.517671517671518,"City, County or Local Government Unit or Department of Transportation"
"4251","3011","30011","Altoona Metro Transit","PA","Altoona, PA",79930,2138,34,495796,735206,4714406,0.155948808821302,420007,0.0890901207914634,2015,1,1,"01792",0.334854345461139,663076,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4252","3012","30012","Cambria County Transit Authority","PA","Johnstown, PA",69014,1787,54,1054727,1622169,9492393,0.170891470675519,950467,0.100129335142361,2015,1,1,"43291",0.346666230237963,1251256,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4253","3013","30013","Erie Metropolitan Transit Authority","PA","Erie, PA",196611,2391,116,2031842,6729004,18331576,0.367071767315587,925257,0.0504734017413451,2015,1,1,"27766",0.3715592861464,2588887,"1-Sep-17",1,"d2","r1",2017,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4254","3014","30014","Cumberland Dauphin-Harrisburg Transit Authority","PA","Harrisburg, PA",444474,1712,113,1699117,3456979,20186109,0.171255341977991,1284002,0.0636081971022746,2015,4,0.209412150688474,"37081",0.333798111360815,1969069,"1-Nov-16",1,"d2","r1",2016,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4255","3015","30015","Luzerne County Transportation Authority","PA","Scranton, PA",381502,2234,77,1042209,1868142,11977256,0.155974122954373,1223859,0.102181918796759,2015,3,0.391443969572649,"80227",0.373922250794131,2780392,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4256","3018","30018","Red Rose Transit Authority","PA","Lancaster, PA",402004,1624,95,1471650,2768314,16027401,0.172723824655039,665797,0.0415411706489405,2015,5,0.175412980071827,"47530",0.336573083379249,1946006,"10-Aug-21",1,"d2","r1",2021,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4257","3023","30023","Beaver County Transit Authority","PA","Pittsburgh, PA",1733853,1916,38,780696,2200821,7269410,0.302750979790657,621457,0.0854893313212489,2015,9,0.0303797657504541,"69697",0.333010956364229,578666,"24-Mar-16",1,"d2","r1",2016,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4258","3024","30024","Berks Area Regional Transportation Authority","PA","Reading, PA",266254,2564,99,1561547,3620625,17020412,0.212722523990606,470708,0.0276554997611104,2015,1,1,"73693",0.333001225477986,2646408,"22-Apr-21",1,"d2","r1",2021,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
"4259","3025","30025","County of Lackawanna Transit System","PA","Scranton, PA",381502,2234,62,1116913,1260381,12881117,0.0978471820417437,1827642,0.141885365997374,2015,3,0.419502094481334,"80227",0.373922250794131,1791552,"30-Jun-22",0,"d2","r1",2022,FALSE,481,249,0.517671517671518,"Independent Public Agency or Authority of Transit Service"
